Angiogenesis,Apoptosis,CellCycle,Differentiation,DNAdamage,DNArepair,EMT,Hypoxia,Inflammation,Invasion,Metastasis,Proliferation,Quiescence,Stemness
0.9992386,0.74280596,-2.107859,0.3263026,0.5524326,-0.7536507,-0.88223684,0.8077575,-0.674476,-2.021251,-0.86606777,-0.22726318,-0.19159701,-1.3828645
1.1466174,0.72351015,-2.220768,0.56232095,0.40490186,-0.8941714,-0.8300938,0.9188134,-0.72298086,-2.1128716,-0.9355538,-0.19724058,-0.17675005,-1.4086
1.0132339,0.6876796,-2.1671069,0.518209,0.42808938,-0.89715683,-0.7381943,0.79209864,-0.47073662,-2.0743995,-0.9048683,-0.04262679,-0.31867558,-1.4253377
0.8907466,0.8542739,-2.1108718,0.49521393,0.4870969,-0.6253374,-0.76730335,0.9010944,-0.5733607,-2.1177578,-1.0744957,-0.022679064,-0.2959359,-1.5057076
1.1840239,0.8098005,-2.228164,0.57497627,0.4608367,-0.94371533,-0.94730663,0.8530576,-0.5588201,-2.0965703,-0.9924783,-0.124552265,-0.049630128,-1.4573212
1.1878521,0.739803,-2.215565,0.46968317,0.54869115,-0.8986451,-0.97254765,0.9154662,-0.55946964,-2.0888567,-1.0229671,-0.3596062,-0.16035847,-1.2633389
1.1851913,0.6808484,-2.3015475,0.49583876,0.42428702,-0.75447536,-0.8437517,0.8347651,-0.5439711,-2.0679061,-0.91653633,-0.27242005,0.08060485,-1.4512639
1.0104073,0.4436027,-1.8490341,1.0673583,0.5547717,-1.2993789,-1.0088342,0.74219036,-0.7569557,-2.2537642,-0.6208151,-0.47038895,0.14516056,-1.6786458
1.1582698,0.9633643,-2.2636127,0.49345458,0.16278352,-1.116147,-1.0697703,0.996271,-0.66670805,-1.9468488,-0.82490927,-0.397402,0.003139563,-1.7822574
1.2204415,0.77891046,-2.0739477,0.46656686,0.46502602,-0.77653164,-0.83437675,0.82372296,-0.5589403,-1.9714128,-0.9272185,-0.20267573,0.18669093,-1.3972625
1.2683,0.74102336,-2.2839737,0.5149685,0.412535,-0.95992106,-0.8139209,0.964022,-0.61970496,-2.0284197,-1.0155401,-0.28304783,0.10069208,-1.3744301
1.063192,0.67210585,-2.2204442,0.5883108,0.43461704,-0.86660004,-0.80077946,0.8420156,-0.45354915,-2.0690851,-1.0720109,-0.05054639,-0.24213436,-1.4684641
0.96407425,0.82043195,-2.091292,0.50405884,0.50097966,-0.71064115,-0.9146267,0.94362366,-0.6433823,-1.9686228,-1.0111035,-0.044258863,-0.30042592,-1.470475
0.4579669,1.0227705,-2.4023573,0.61840117,0.6333836,-1.4355986,-1.0008124,1.3764498,-0.82880926,-1.8046905,-0.7041651,-0.16364256,-0.5311001,-1.6042241
1.2288107,0.69313043,-2.2403357,0.4635905,0.54577225,-0.9496726,-0.87550765,0.9834651,-0.65909666,-2.0466013,-0.94819856,-0.13220868,-0.016530484,-1.3761375
0.9994025,0.73144066,-2.112216,0.3869477,0.55393624,-0.69576055,-0.7902516,0.9030322,-0.632886,-1.9748014,-0.8838347,-0.060231775,-0.036498852,-1.3393686
1.0921689,1.0003765,-2.150701,0.23438853,0.3523757,-0.70144135,-0.8855808,0.8744554,-0.38540453,-1.9340612,-0.9392721,-0.016170394,-0.12566803,-1.4196565
0.97799325,0.93705034,-2.1969686,0.5033045,0.41838396,-0.70392007,-0.90269005,1.0975863,-0.33578104,-2.075569,-1.0457275,0.03122561,-0.31534547,-1.3990929
1.0677838,0.6575503,-2.1693838,0.45375955,0.5391536,-0.84805113,-0.8512684,0.89424,-0.58599627,-2.0525396,-0.9170409,-0.1473142,-0.18826029,-1.4172103
1.1444367,0.67802584,-2.2241492,0.7237959,0.3357892,-1.0155017,-0.7691448,0.85222036,-0.7320986,-2.0886903,-0.88870084,-0.19539149,-0.1884757,-1.4553759
1.0985003,0.42913276,-2.2542229,0.30478054,-0.010368304,-0.9646919,-0.9947185,0.7511785,-0.6896909,-2.1739693,-0.79534405,-0.35876438,-0.3370553,-1.5306948
1.1822114,0.7330105,-2.3912454,0.7557119,0.2821232,-0.88623375,-0.6776303,0.9068779,-0.426869,-2.1046836,-0.9370013,-0.1974527,-0.17421496,-1.431512
1.11034,0.58789855,-2.4062023,0.51990724,0.46800292,-0.9121614,-0.77167356,0.8974633,-0.60938466,-2.1584876,-0.89227253,-0.15835926,0.04870606,-1.3814135
1.008727,0.8153598,-2.0193036,0.43555266,0.57651764,-0.604491,-0.85506094,0.8553091,-0.49486202,-2.008128,-1.0192559,-0.0961792,-0.11081101,-1.4101055
0.6515819,0.5391819,-2.308211,0.51536286,0.07462223,-1.18606,-1.153724,0.9848604,-1.0937105,-2.247424,-0.70618594,-0.53948915,-0.15703528,-1.2641915
0.9959179,0.6962441,-2.249237,0.3718676,0.5767037,-0.76685905,-0.89827216,1.0155385,-0.62309486,-1.9543475,-0.8993229,-0.2470284,-0.06985615,-1.321508
1.0406705,0.7703927,-2.2485158,0.52280927,0.34455866,-0.8057879,-0.8118286,0.8301526,-0.56966275,-2.0329092,-0.9625091,-0.16726753,-0.21305293,-1.5376703
1.0624409,0.6891284,-2.098075,0.35642618,0.53058404,-0.72479886,-0.8251422,0.868109,-0.5476547,-1.9248141,-0.8306408,-0.2260855,-0.015880637,-1.3432682
1.1753135,0.8149518,-2.2539468,0.47496355,0.47107786,-0.86666185,-0.88425165,0.85965794,-0.544022,-1.9911295,-0.88285285,-0.10080381,-0.07433337,-1.4672331
0.7649819,0.5724535,-2.2871294,0.6123662,0.59361196,-1.0572723,-1.1762005,1.2167345,-0.9931094,-1.6234717,-0.5664624,-0.31139195,-0.35491425,-0.9140471
0.888739,0.6972868,-2.0222933,0.60602945,0.35155588,-0.6964767,-0.7715211,0.8144033,-0.62827176,-2.123236,-0.8850564,-0.123465076,-0.2904593,-1.4855835
1.104109,0.8414594,-2.1583889,0.4450271,0.46596116,-0.7867796,-0.8884217,0.8267679,-0.53596056,-2.0443637,-0.94228315,-0.1088361,-0.110702276,-1.4468366
1.1542764,0.79579085,-2.1561778,0.22576445,0.44885582,-0.82373464,-0.9255266,0.95648855,-0.5442942,-2.0681717,-0.9414124,-0.18144633,-0.117892146,-1.3294564
1.0560855,0.70148224,-2.2712805,0.5445678,0.4732492,-0.82448196,-0.78943616,0.86779076,-0.5860491,-2.1312673,-0.9594006,-0.117334455,-0.24140587,-1.4500477
1.1338139,0.6558738,-2.4088883,0.38364917,0.5019995,-0.85821205,-0.8463995,1.024794,-0.658267,-2.0790687,-0.92720073,-0.29527625,0.12381604,-1.2797877
1.1082224,0.24790126,-2.5120058,0.34596336,0.54431266,-1.2826273,-0.6987373,1.1281756,-0.96092504,-1.899028,-0.9879238,-0.41079175,0.15079334,-1.2789502
1.220731,0.69438297,-2.1867201,0.44593114,0.42112315,-0.8766117,-0.8557941,0.8967554,-0.69405925,-2.0571983,-0.8089982,-0.19417222,0.020940233,-1.3973289
0.84232414,0.7753785,-1.8624723,0.66544336,0.43815595,-1.1062276,-0.8820795,0.7288852,-0.478558,-1.8203192,-1.0949944,-0.42627963,-0.54119706,-1.4776471
0.7717767,0.79945534,-2.166495,0.9247148,0.35520267,-0.7302465,-0.80658937,0.67500144,-0.64344347,-2.137227,-0.97388536,-0.16611215,0.021125697,-1.485252
1.2247068,0.74778086,-2.3078465,0.58349913,0.5069128,-0.90757066,-0.939245,0.884896,-0.53660417,-1.9986347,-0.90376276,-0.17112514,0.060119137,-1.4253601
1.0236835,0.73166436,-2.0950441,0.49534303,0.49839568,-0.7319901,-0.820872,0.8502054,-0.6161943,-2.0184293,-0.9239107,-0.1360599,-0.09400864,-1.383465
0.7811773,0.47414804,-1.9629568,0.6195987,0.16146398,-1.1791487,-0.58096707,0.8755847,-0.9207958,-2.0162256,-0.7957641,-0.24793969,-0.12649323,-1.3286209
1.0135137,0.5613986,-2.113192,0.35000318,0.5720035,-0.85439116,-0.7990054,0.80920315,-0.6935057,-2.0981114,-1.0229361,-0.25924233,-0.18155265,-1.3234243
1.2235144,0.7432624,-2.3916926,0.22537747,0.45051616,-0.81290185,-0.82993877,0.8850451,-0.6545185,-1.9996396,-0.8010492,-0.36905348,-0.1537638,-1.5106889
1.0398173,0.6968667,-2.1000948,0.4405551,0.5884467,-0.6405217,-0.82615864,0.868436,-0.68619865,-2.002795,-0.9687852,-0.15784901,-0.02954533,-1.3855146
0.86303264,0.87248427,-2.448932,0.741932,0.48252034,-1.0157849,-0.78901905,1.0631877,-0.9788844,-2.304077,-0.66363686,0.17649391,0.06250553,-1.4028265
0.92571574,0.83989984,-2.0321372,0.53882563,0.4856645,-0.67547566,-0.8386359,0.8661742,-0.54336315,-2.0467799,-0.9574411,-0.009807477,-0.18807116,-1.4092498
1.2105746,0.6912324,-2.254493,0.3498357,0.314466,-0.8535114,-0.7900593,0.87572867,-0.52228326,-1.86747,-0.92821836,-0.22246449,-0.0713021,-1.36025
1.1244956,0.6182518,-2.1099842,0.42157626,0.51089346,-0.9336921,-0.8731674,0.8877873,-0.6275752,-2.1019855,-0.86131907,-0.18060757,-0.12762818,-1.2676022
0.9224301,0.74817276,-2.182228,0.5046302,0.45576334,-0.89250755,-0.8288629,0.9048928,-0.5796369,-1.9976809,-0.9399,-0.17854866,-0.02635274,-1.4104562
0.9003219,0.28498372,-2.1423392,0.7615164,0.3570748,-1.1056015,-1.3454412,0.79006594,-0.71399003,-1.9301126,-0.7190166,-0.6617785,0.02944091,-1.1306062
0.96842486,0.647212,-2.1737924,0.3918084,0.6847689,-0.72269803,-0.80788445,0.9607251,-0.63926166,-2.117355,-0.9375825,-0.0395042,0.030026373,-1.2962503
1.0322263,0.6652147,-2.1258836,0.5663065,0.42383218,-0.77857,-0.7577447,0.9690709,-0.5727378,-2.0296457,-0.9075069,0.002990149,-0.094536304,-1.3735133
1.1490046,0.8862486,-2.2812858,0.2923379,0.48911494,-0.9119343,-0.7905142,0.85851556,-0.6078649,-1.8810948,-0.8080959,-0.2944389,-0.026345573,-1.4630328
0.93093234,0.60886705,-1.9856242,0.47647792,0.47530276,-0.7491587,-0.84191674,0.81251353,-0.5957629,-2.034407,-1.0000421,-0.07272318,-0.41647527,-1.3967848
1.0855366,0.6500092,-2.2463803,0.38300455,0.58906305,-0.785573,-0.8380018,0.9472656,-0.6198868,-1.9334469,-0.89860195,-0.3740669,-0.182192,-1.2631017
1.1777117,0.7679759,-2.0769527,0.3279004,0.5287285,-0.74713683,-0.8846219,0.8486808,-0.52977973,-1.9065286,-0.8281184,-0.1830849,0.03742186,-1.3594435
1.0178229,0.75169164,-2.1704547,0.40505958,0.4288134,-0.76562566,-0.8971512,0.9488897,-0.55328107,-2.0233407,-1.0051788,-0.18085511,-0.16229175,-1.4404029
1.1660168,0.5895494,-2.2340682,0.3657918,0.5972801,-0.71850526,-0.80156565,0.8729972,-0.6227825,-1.9649619,-1.0243998,-0.3129449,-0.051902004,-1.2529398
1.2069275,0.710291,-2.2072303,0.41000664,0.48060107,-0.67415994,-0.8758049,1.1228272,-0.62048614,-1.9981152,-0.86743677,-0.2035003,-0.04187402,-1.1236548
1.1898606,0.67652553,-2.3016448,0.48187727,0.5348098,-0.9752357,-0.86877537,0.9339955,-0.65417266,-2.1249423,-0.89920706,-0.27878603,-0.09233612,-1.3629786
1.0754082,0.58653724,-2.0860994,0.32967824,0.64284396,-0.807129,-0.82468766,0.8745396,-0.7465373,-2.1676934,-1.0238004,-0.12185249,-0.17832194,-1.3213747
0.9310258,0.7190115,-2.155761,0.512027,0.41518128,-0.91981727,-0.8446646,0.8123235,-0.5837999,-2.0774958,-1.0068318,-0.21432345,-0.2598173,-1.4508768
1.1024867,0.6949034,-2.1458156,0.3808385,0.5910732,-0.73786926,-0.8418641,0.81681275,-0.6416955,-1.9214642,-0.93386525,-0.1376099,-0.13136467,-1.364065
1.1555656,0.70019346,-2.3106086,0.554681,0.43378043,-0.99190354,-0.9102975,0.9570867,-0.7247886,-1.9983697,-0.9503727,-0.29984578,-0.23512706,-1.2865444
1.1234134,0.82713914,-2.1787422,0.34982026,0.5234787,-1.0299582,-0.88305545,1.0958166,-0.6656867,-2.1584496,-0.9910631,-0.2804692,-0.2653402,-1.2712504
1.00159,0.84483933,-1.9477326,0.46017146,0.38161474,-0.80054545,-0.88096255,0.8997387,-0.47582382,-1.9989039,-1.0459268,-0.11335465,-0.16591443,-1.3089305
0.9837037,0.7756963,-2.1737082,0.5077568,0.4894998,-0.7110588,-0.7693857,0.78894085,-0.53564185,-1.9959015,-0.99268484,-0.07696813,-0.22753629,-1.4250015
0.63860375,0.73979264,-1.7981422,0.3346483,0.13812655,-0.7566739,-0.88929313,0.7013337,-0.8088439,-1.9149313,-0.8119032,-0.22770582,-0.68670803,-1.5217665
0.9797701,0.7802036,-2.057049,0.485134,0.50042856,-0.58252877,-0.80373657,0.93492407,-0.45501262,-1.9051454,-1.0654073,-0.019214723,-0.13338473,-1.4316837
0.9336537,0.71035916,-2.0077326,0.42562795,0.49584138,-0.6825526,-0.82503366,0.90512085,-0.60160404,-1.9989034,-0.9316067,-0.010718469,-0.21282977,-1.3715982
0.85251814,0.8042458,-2.0475342,0.5668183,0.46388364,-0.64635503,-0.7948389,0.85545224,-0.5470219,-2.0082753,-1.0013605,0.033327755,-0.22770569,-1.4703776
1.2841219,0.64837813,-2.1439943,0.3982396,0.4369458,-0.8162987,-0.9844114,0.8276265,-0.60183096,-2.118073,-0.9258998,-0.09963319,-0.080381826,-1.4408025
1.208783,0.8278503,-2.104813,0.49286044,0.44493502,-0.64060974,-0.8195262,0.85209846,-0.5870784,-2.0118032,-0.83776134,-0.09100413,0.019663714,-1.3587123
1.0567834,0.4796281,-2.190278,0.5036761,0.5451492,-0.9463592,-0.8142431,0.86534363,-0.9187215,-2.0959964,-0.9192463,-0.27079767,-0.06753053,-1.3816272
1.1780636,0.81603366,-2.2545245,0.34357077,0.5227004,-0.7267536,-0.853391,0.90172154,-0.52008104,-1.9772621,-0.8802488,-0.20301925,0.21466517,-1.3773084
1.0352008,0.7802424,-2.2021673,0.47862405,0.5362544,-0.80001044,-0.8855623,0.98379755,-0.4928342,-2.0530949,-0.91478133,-0.15110306,-0.019323818,-1.3007302
1.0930263,0.75876355,-2.2359858,0.48465168,0.37325746,-0.80313754,-0.8586584,0.80493194,-0.54240334,-2.0144491,-1.0312786,-0.14050671,-0.1908837,-1.4058933
1.1409867,0.50674635,-1.796339,0.40646476,-0.12748826,-0.83923113,-0.98166984,0.7742318,-0.29932502,-1.9056846,-1.0228698,-0.43193117,-0.025077738,-1.3110579
1.1791625,0.9078156,-2.27716,0.35671198,0.40514565,-0.7659467,-0.92219996,1.0020202,-0.50083756,-2.0220742,-0.9501776,-0.30028114,0.02370584,-1.3373322
1.1605833,0.741001,-2.068895,0.34345633,0.4922406,-0.77942383,-0.86604965,0.93205607,-0.6316306,-1.9598157,-0.9288144,-0.13119005,-0.090072334,-1.3683361
1.07699,0.6037055,-2.212454,0.4867562,0.38684487,-0.91092354,-0.82646763,0.9422861,-0.6296964,-2.0277536,-0.8294633,-0.08857833,-0.08710073,-1.4359285
0.9741676,0.72962475,-2.106138,0.5186089,0.44254047,-0.7993253,-1.0131354,0.9198464,-0.7092694,-2.1037762,-0.8124286,-0.15839188,-0.2513765,-1.3712497
1.1499387,0.6597009,-2.2960746,0.46112263,0.5188446,-1.0009642,-0.92330796,0.82106984,-0.5756135,-2.12409,-0.93080854,-0.30831763,-0.051876217,-1.3882418
0.9073435,0.8058419,-2.0852635,0.3582012,0.5198188,-0.7292278,-0.76198626,0.89264005,-0.6118314,-2.0228791,-1.0280055,-0.09074956,-0.31044453,-1.5109876
1.3598922,0.71913314,-2.3145127,0.3659634,0.47689205,-0.8605301,-0.9119815,0.92142737,-0.59567845,-1.8187815,-1.0191646,-0.18001533,0.1120191,-1.3545625
0.987574,0.73935664,-2.1733332,0.48202503,0.47127068,-0.82376426,-0.79322094,0.9437523,-0.53229636,-2.059865,-0.99835604,-0.17006503,-0.16734596,-1.3749944
1.1849856,0.8057156,-2.2311568,0.4112447,0.3672158,-0.8477176,-0.8649977,0.9340088,-0.51791275,-1.9931216,-0.86764395,-0.21357024,0.046341628,-1.4468302
0.9357464,0.65940505,-2.0682266,0.652574,0.34969282,-0.768691,-0.8304085,0.7726412,-0.63033336,-2.0804422,-0.93820226,-0.08152687,-0.14185914,-1.4925851
0.9623771,0.831656,-1.9147409,0.43885326,0.41938043,-0.5621557,-0.8131329,0.8687863,-0.61504185,-2.0581427,-1.1192023,0.0044293366,-0.3474105,-1.3396372
0.9542536,0.7513169,-1.9143443,0.5381581,0.46971714,-0.6571405,-0.8277543,0.82353914,-0.5631462,-2.0152905,-0.989271,-0.018636247,-0.24497718,-1.5138092
0.9715655,0.70642257,-1.995577,0.43481416,0.604192,-0.6896489,-0.82440263,0.87642115,-0.639619,-1.9710416,-0.9012493,-0.011606842,-0.2272034,-1.4257165
0.97662526,0.81520027,-2.0759392,0.5788235,0.44072938,-0.6718629,-0.8413832,0.90819496,-0.48747742,-1.9831961,-1.1676604,0.012357641,-0.23030287,-1.4492127
0.9315032,0.8536679,-2.0288389,0.38531363,0.55325174,-0.73588926,-0.86721194,0.8187806,-0.6828323,-1.9820491,-1.0133936,-0.2251328,-0.21289384,-1.362809
0.9842368,0.8853777,-2.1203787,0.5208706,0.35296178,-0.78383356,-0.8678298,0.92722833,-0.4638387,-2.018912,-0.9343095,-0.022691818,-0.16531935,-1.4194188
1.0133862,0.9028788,-2.1573443,0.36901045,0.5751393,-0.78258985,-0.8719976,0.9746693,-0.52723175,-2.01845,-1.0322024,-0.04570763,-0.24183923,-1.3514414
0.9503941,0.7680232,-2.0332046,0.47028804,0.3796208,-0.72363675,-0.89929265,0.8988461,-0.51718086,-1.9983714,-0.9876528,-0.07971111,-0.2551708,-1.5291224
1.0118285,0.82109547,-2.113539,0.52091026,0.38196695,-0.76009464,-0.8555048,0.9201866,-0.5989749,-2.028837,-0.94998795,-0.062433727,-0.12237491,-1.409699
0.98190886,0.57972413,-2.1658907,0.88635087,0.1320965,-1.3189373,-0.7999967,0.662403,-0.6216185,-1.9449515,-0.8164679,-0.41858378,-0.12401803,-1.3586401
0.9544658,0.64634037,-2.0149255,0.42668366,0.4624653,-0.7373444,-0.88949925,0.83266044,-0.6048821,-2.003379,-0.9179976,-0.1289201,-0.19332066,-1.4165689
0.9083496,0.84543854,-1.9626855,0.45141274,0.50655437,-0.6231006,-0.8477517,0.8555348,-0.60169244,-1.9357264,-1.0286572,-0.06720571,-0.36060333,-1.4302094
1.122503,0.6737924,-1.9919921,0.4714486,0.5145513,-0.80835223,-0.8693893,0.9191169,-0.6065437,-2.0719469,-0.80675197,0.046665464,0.12083769,-1.22826
1.1037678,0.8584727,-2.217077,0.439695,0.50759494,-0.68790025,-0.867295,0.9631941,-0.5162034,-1.9888902,-1.0152664,-0.18996362,0.026570428,-1.3588858
1.2065613,0.7175133,-2.3220446,0.6373291,0.5396529,-0.8647493,-0.8343223,0.7102421,-0.67067206,-2.0042977,-1.1012574,-0.13679987,-0.07352333,-1.5185055
0.9628256,0.8380127,-2.088814,0.39585584,0.4792508,-0.7205989,-0.8273714,0.86011857,-0.5352858,-1.9807037,-0.96320623,-0.04983495,-0.14118828,-1.4613922
0.96482795,0.74758315,-2.0515258,0.5004347,0.41598374,-0.8080693,-0.8127172,0.91633594,-0.55762076,-2.0993235,-0.9159704,0.012738597,-0.21049345,-1.4763094
1.191717,0.8322377,-2.1008012,0.43776846,0.4893424,-0.79398257,-0.8039773,0.9363061,-0.5347162,-2.106323,-0.94903266,-0.025055662,-0.1273047,-1.531035
1.0743675,0.8060799,-2.080566,0.51872784,0.5767442,-0.8857174,-0.84427756,0.9452292,-0.5725526,-2.1535826,-1.0432147,0.025699388,-0.3150547,-1.5300462
0.9311164,0.8368927,-1.9409415,0.30407608,0.4331597,-0.7639185,-0.883871,0.93330723,-0.5001454,-1.8706285,-0.9212395,-0.17848815,-0.27088878,-1.3712196
0.9739824,0.755686,-2.072371,0.51249397,0.4634053,-0.7599458,-0.89168715,0.9339804,-0.5213735,-2.0445685,-0.9951234,-0.048199758,-0.280197,-1.4269737
1.0699049,0.9151531,-2.1507323,0.282194,0.40595895,-0.69158304,-0.79320896,1.096381,-0.4683408,-1.9775356,-0.9498719,-0.09511241,0.05115074,-1.2686142
1.1810803,0.7362972,-2.2177722,0.42060775,0.4456197,-0.9701876,-0.9146792,0.9613835,-0.56309575,-1.9901979,-1.0032463,-0.23224762,-0.052589193,-1.3337998
1.0824896,0.885897,-2.1917663,0.51539177,0.11846476,-0.8763505,-0.87834,1.1120815,-0.29372826,-2.0068476,-0.7096342,0.4705245,-0.029765852,-1.3318824
1.234924,0.695343,-2.3025782,0.49775267,0.5320039,-0.88949066,-0.83942914,0.9600961,-0.60116976,-2.0374234,-0.9909835,-0.15274167,-0.04405538,-1.376795
1.176409,0.53818125,-1.9895176,0.48916686,0.36422485,-1.0470427,-0.8430122,0.7841173,-1.2233399,-2.1347718,-0.8291453,-0.30791527,-0.2586028,-1.5411597
1.0370283,0.6816296,-2.0696738,0.45172286,0.46769583,-0.7855998,-0.91040164,0.93633395,-0.7146517,-2.0029676,-0.8865946,-0.08984862,-0.12439436,-1.3731856
0.88419676,0.85914725,-1.9748193,0.23714615,0.5937261,-0.5064626,-0.7755083,1.0694956,-0.56757295,-1.831229,-0.96053106,0.0009049028,-0.014269665,-1.1818486
1.14859,0.6812528,-2.0970948,0.4940728,0.3367737,-0.87286395,-0.8773293,0.89160955,-0.56109077,-2.0187323,-0.9964729,-0.08769975,-0.124200344,-1.5470204
0.9852759,0.72833985,-2.06425,0.43832844,0.43126696,-0.65461224,-0.76037955,0.8530549,-0.57242495,-1.9734828,-0.98017925,-0.13573262,-0.25979283,-1.4161794
1.3717258,0.7751072,-2.2894359,0.18731663,0.3955667,-0.8620346,-0.7980438,1.0068889,-0.5627102,-1.9258844,-0.913614,-0.36223963,0.17755297,-1.2772068
1.0328444,0.713163,-2.1941388,0.47050458,0.51273036,-0.74485713,-0.8268675,0.9920558,-0.685927,-2.0304728,-0.9149894,-0.1742566,-0.062087014,-1.3330036
1.0381092,0.7883758,-2.0998526,0.42311615,0.4548983,-0.9035162,-0.86524004,0.89328706,-0.6673804,-2.0500703,-1.0009028,-0.20779672,-0.20453411,-1.35806
1.2188308,0.73033416,-2.1694098,0.5315943,0.51531917,-0.9763099,-0.8147991,0.7849771,-0.7605789,-1.9846041,-0.9005299,-0.34065777,-0.08935812,-1.3498615
0.7490037,0.6430229,-2.2028124,0.51292247,0.61380297,-0.72807556,-0.86992925,0.79562503,-0.59691525,-2.1934774,-0.8114969,-0.33928072,-0.24849308,-1.1869996
1.1042109,0.7007976,-2.1352968,0.5284117,0.46689886,-0.83206,-0.9405575,0.860132,-0.6830402,-2.0132277,-0.93187,-0.12330504,-0.1009682,-1.425495
0.82954264,0.52534723,-2.0425117,0.4881599,0.72441405,-0.76126933,-1.0816054,0.79871356,-0.5922014,-1.9518588,-0.9232936,0.023219995,-0.038851887,-1.366575
0.9729219,0.88848,-2.1960027,0.45515138,0.5455047,-0.70428616,-0.7768259,0.9346933,-0.5267651,-2.065498,-0.96889263,-0.05752892,-0.18018588,-1.3983783
1.0835161,0.80373067,-2.2392685,0.40602553,0.41129076,-0.8110444,-0.817711,0.80402184,-0.454587,-1.9365584,-1.018306,-0.2852867,-0.27457735,-1.4503947
1.0841817,0.78892666,-2.1606772,0.49888694,0.5598402,-0.8063341,-0.959415,0.89732146,-0.6553312,-2.0688426,-0.93228173,-0.14975108,-0.10295892,-1.3913472
0.8325204,0.6384491,-2.0375054,0.5631113,0.5125335,-0.81545895,-0.84084404,0.8838588,-0.7625756,-2.096059,-1.0016452,-0.04777068,-0.34393317,-1.4777768
1.1467714,0.6954728,-2.302724,0.42793214,0.51111096,-0.84834397,-0.886836,0.8692812,-0.4834041,-2.0287273,-0.93311846,-0.22284248,-0.03488297,-1.3696446
1.1509086,0.74981177,-2.2827568,0.54881316,0.4873761,-0.8426032,-0.7430444,0.84759647,-0.64715546,-2.162162,-0.9532492,-0.1206885,-0.08019002,-1.4425119
0.9547372,0.8431959,-2.0764284,0.49163604,0.43123823,-0.94324344,-0.8726245,0.7560805,-0.41248694,-2.0189428,-1.0596968,-0.13603702,-0.20849547,-1.4117131
1.2033973,0.6422925,-2.2882388,0.4381407,0.45387435,-0.9377452,-0.9686401,0.9169919,-0.58544344,-1.993761,-0.8203181,-0.20751306,-0.0009068996,-1.3738089
1.3107263,0.5647508,-1.900207,0.40004045,0.47498602,-1.2087481,-1.1552134,1.1010422,-1.1378073,-1.8016399,-0.9984204,-0.5565783,-0.012516312,-1.5601236
1.0395852,0.8381804,-2.2025845,0.5656016,0.5269771,-0.7592902,-0.9909215,0.90252435,-0.5812964,-2.1247063,-1.1369648,-0.12988123,-0.40382835,-1.504208
0.74202776,0.5873811,-2.1759212,0.11650369,0.87913877,-0.6429089,-0.7911237,0.89748406,-0.56735975,-1.8859543,-1.0519394,-0.1922551,-0.518943,-1.2211188
0.97023726,0.8285668,-2.0194337,0.43442553,0.5401267,-0.7627676,-0.83778054,0.88478035,-0.4764108,-1.9453341,-1.0108155,-0.13696173,-0.21571037,-1.401349
0.89650667,0.5275792,-2.1904755,0.46408564,0.4783519,-0.8712026,-0.8020239,1.0259131,-0.75447655,-1.9544026,-0.5905532,-0.10811044,-0.06841613,-1.189626
0.95439416,0.85733926,-1.9771444,0.5023129,0.50158095,-0.5977693,-0.8202762,0.90146726,-0.61311704,-2.0403023,-1.0622741,-0.05664238,-0.3280169,-1.4307947
1.0615096,0.62002397,-2.2509995,0.3868153,0.3439573,-1.0099432,-0.87551594,0.7370875,-0.6942502,-2.0336933,-0.7928734,-0.25982812,-0.24524054,-1.2916832
1.0894145,0.3680932,-2.3325887,0.45358133,0.52287585,-1.1259525,-0.95365036,0.76947796,-0.9891737,-1.9920362,-0.677787,-0.31864733,-0.0027854964,-1.555503
0.964269,0.6975125,-2.1718605,0.5668358,0.38676625,-0.87125343,-0.78647995,0.892145,-0.6779149,-2.1510866,-0.86771894,-0.09153307,-0.21063349,-1.4324105
1.1106675,0.7705831,-1.9523515,0.49649602,0.37332845,-0.8893732,-0.8907169,0.7989043,-0.47743785,-1.9936348,-0.87520146,-0.018353151,-0.12601618,-1.4513977
0.97348404,0.70244724,-2.2734087,0.5512578,0.35363472,-0.8507209,-0.8033905,0.74189997,-0.540056,-2.0417092,-0.99712914,-0.17736529,-0.39758986,-1.5980462
1.2606369,0.5848283,-2.2527318,0.45681298,0.35731977,-0.9470917,-0.8599931,0.8947162,-0.64607716,-2.1201963,-0.8467177,-0.2718044,-0.05211319,-1.3848237
1.0010109,0.76032144,-2.2121418,0.41173565,0.57890147,-0.81393,-0.9274239,0.85485727,-0.7693155,-2.0517297,-0.8665394,-0.15297729,-0.050300054,-1.3819023
0.94532925,0.9341218,-2.2096236,0.48895663,-0.6929482,-1.4689884,-0.5540374,0.87965983,-0.41261855,-2.105054,-0.4937201,0.6875624,-0.68832654,-1.3849138
0.9703238,0.8179487,-2.1344388,0.57379866,0.4409032,-0.71017843,-0.8983607,0.8210621,-0.71214336,-2.0643797,-0.9136873,-0.13480726,-0.24064347,-1.436307
0.97511,0.7886627,-2.0311112,0.45320302,0.46538556,-0.7754143,-0.94082123,0.8392421,-0.52552956,-2.0115044,-1.0663555,-0.058176987,-0.22033787,-1.4358281
1.209711,0.84416264,-2.2400942,0.4636504,0.52462703,-0.9082075,-1.0139151,0.8902701,-0.6846787,-2.1131165,-0.93047607,-0.30469805,0.11903163,-1.2673362
